title,lng,lat
フラワータウンジョギングコース2.3km,135.200576,34.880886
南10条明星公園,141.326884,43.045503
Weißer Bogen,7.011519,50.889945
北区掲示板（王子2丁目22番地）,139.73859,35.758633
Deerwood Bonita Lakes Park,-80.390244,25.633151
Adanac Park,-123.023824,49.276267
西蒲田7丁目御園町会掲示板,139.709395,35.561919
城南スポーツ公園,140.199873,35.908003
Ribbon,-87.895924,42.009015
岩崎家玉川廟,139.620205,35.622025
Kloosterwiel Ingang Noord Infobord,5.230413,51.80995
神明公園,139.574022,35.989362
NLC Science Building,-98.323569,29.545214
War Veteran Memorial,-86.10262,33.435221
Krusty The Clown,-118.274268,33.786514
Dedicated to the Men and Women who gave their Lives,-117.672841,35.620579
Historischer Pflug,9.897231,52.278259
Shelterpladsen i Fodby,11.671101,55.255292
長浦駅前五丁目自治会掲示板,140.006264,35.446115
Cortland machine and tool company sculpture,-76.174814,42.605828
Le paquebot sur le mur,-73.58244,45.534829
Attendre,13.416435,52.497234
Schützenverein Börgermoor,7.491552,53.004364
Rome Clock Tower,-85.169191,34.253556
Hôtel de ville de Ifs,-0.349596,49.137444
Drewniany Rycerz,22.215201,51.286352
Lekpark Markör,16.638369,57.744471
立杭焼干支　子(ね),135.129472,35.011965
小敷谷西部公民館,139.557166,35.966241
Takemuracho Park Entrance,139.475755,35.486601
Fairlands Valley Park,-0.178191,51.912268
Osome-jo,17.975249,59.304035
ヒミツキチ,139.654893,35.656106
京都府立植物園 梅林,135.762936,35.049789
Rancho Murieta Playground,-121.097756,38.497669
練馬区公設掲示板,139.671717,35.734741
Mary Virginia Wade,-77.230974,39.827506
Placa homenatge a Dau al Set,2.146963,41.401263
四阿,135.799755,34.856936
Country Home Park,-93.165664,44.852391
Spring Creek Park Leafy Entrance Sign,-111.83782,40.362818
Earlwood Mosaic,151.124667,-33.926254
Parroquia Del Espiritu Santo,-3.609928,37.201808
Smith Memorial,-1.632032,53.809723
Yellow Poplar (Liridoendron Tulipifera),-77.589048,37.629162
春日2丁目,140.101558,36.089449
Riverview Community Built Park,-108.504106,44.793785
B&B Farms,-111.753419,33.478508
Royal Gardens Gazeebo,-79.856863,43.30163
髪医者の店,139.365932,35.438566
Kvål Train Station,10.279988,63.233459
Mana Burn,138.59759,-34.931381
Miniature Church,32.394536,34.793516
石明公園,139.417859,35.668519
南平台第三公園,139.66719,35.922357
Itineraris per la plana de sant pere,2.369627,41.697797
終日one,139.678684,35.668145
品濃一里塚近くの道祖神,139.564868,35.433783
Clarence Williams Memorial,-96.355193,42.39788
The big O sculpture,-92.268287,34.747704
임광아파트놀이터,127.056967,37.535549
新鎌ふれあい公園 時計,139.999899,35.782421
道祖神,139.601892,35.530754
Planet K Mural,-98.513511,29.541322
OWPC Gostwick Allotments Information Board,-0.308512,52.550616
屋代郷案内図,133.315926,35.408595
La Conquête De L'Espace,5.798028,49.533424
Bridgewood Park Fitness Course,-98.706689,29.516197
Passage piétons,6.608639,48.935924
金刀比羅神社の側の石像,134.586197,34.093514
McKenna Park,-122.557897,46.934426
Pineapple Fountain,-71.233573,42.512813
スイミングモニュメント,139.706988,35.81812
Føllet i Kløftaparken,11.138338,60.076739
Wadsworth Community Park,-87.911201,42.42854
Burg Lichtenberg Turm,7.356111,49.55592
灯台モニュメント,136.904344,35.018434
かえるさん,138.937324,37.856597
階上町 町民体育館,141.622502,40.453531
黒いシャッターアート,139.645431,35.490838
川崎防災,139.625542,35.586773
Osiedlowe miejsce spotkań szachistów,19.496262,51.728925
Fliegeberg,13.326946,52.413766
Little Debbie Christmas Tree,-85.071521,35.056956
Meil siin Raplas on kõik käeulatuses,24.795047,59.009395
"Ordre De L'armée, Ville De Vernon",1.486176,49.094958
John Pritchard House Noticeboard,-0.065246,51.521458
うるおいてい,138.596216,35.236788
Painted Utility Box,-122.007695,37.310952
The Flora,-3.1816,51.494135
West Cumbria Cycle Way,-3.462647,54.552201
甲子園公園,135.355767,34.716705
Cruz Sagrada São Sebastião,-44.652014,-20.185385
Meralco Village Playground,120.963346,14.757008
"Mennesker, Leif Fogh Jakobsen",8.699778,55.465501
기린,126.89154,35.220497
Tranby Bibliotek,10.267752,59.811178
長作市民の森　案内図,140.07994,35.685359
伊能頼則碑,140.497621,35.887589
田中公園,130.518887,33.627376
Tai Po Tsim Uk Village,114.208143,22.464492
養寿寺,137.079144,35.01022
삼정팔각정자,126.958512,36.968461
Cmentarz Komunalny Junikowo,16.829688,52.390255
はら バス停,134.518423,35.204763
Virgen De Guadalupe Cuidadora De Los Taxitas De Soriana San Antonio,-99.189164,19.384992
Grand Forks AFB Arboretum,-97.369227,47.970713
Tansey Park,153.169765,-27.680405
Crielkens,3.570722,51.189411
Zum Seeblick,13.6449,52.382642
かみがわらばし,139.55087,35.312397
The Lion of Singha,-84.434873,39.144456
Spielturm mit Kletterwand,8.639572,52.125695
雙雙對對逗陣看，鄉民齊心作伙行,120.493283,22.777938
相合創建住宅公園,136.668053,34.506664
환상가족,127.016195,37.567383
Busto Antonio Chedrahui,-96.907221,19.539089
学園東町北側掲示板,135.069152,34.679373
Liege Frau mit Sternen,8.286908,48.867489
房の駅休憩所,140.167325,35.523803
Wildbienenhotel,8.919981,52.022938
Douvrin-Calvaire,2.830758,50.508734
Roof of Knowledge,16.090284,59.427851
Wetlands Oasis,-114.968699,36.090742
篠場地蔵堂,133.294802,33.920809
The Austin,-104.958737,39.739987
Virgen La Milagrosa,-74.115757,4.665442
紙になる植物たち,139.426405,35.619506
Hope Lutheran Church,-82.587341,27.457479
Westbury Park,-95.485889,29.666326
Optical Sculpture,-117.775845,33.532753
Jose de San Martin,-66.335426,-33.307469
Cary Total Life Center,-78.825229,35.785916
Mikkelin Vapaakirkko,27.263059,61.690947
더샵2차 행운을 돌리다,127.133068,35.877036
Syzyf,18.969917,50.284638
ModernArt Using Graffiti,9.950388,48.413813
Biba Playground,103.702629,1.341427
Puma de Bronce,-58.440129,-34.634815
Modlanský altánek,13.891158,50.651425
Socha Svatého Víta,13.414682,50.460981
Fontaine du 19ème siècle,7.611773,48.559626
丸い歌碑,132.791708,33.847437
正一位 妙經稲荷大明神,139.887582,37.594726
Ontmoetigskerk Eefde,6.226883,52.17115
Squirrel Lake Park,-80.724504,35.097829
NESTING PARK KUROKAWA,139.470932,35.612766
北安東道祖神,138.385932,34.995509
Veteran's Memorial Greenwood Cemetery,-97.415966,37.606412
Catedral Tapatia,-122.503903,45.616326
Lev,16.682535,49.207768
4km sten,11.969656,55.003356
The Greenway - Raunds,-0.563231,52.344674
熊川白石神社鳥居,135.900338,35.44379
古来北极真武玄天庙,103.585181,1.650462
Face,16.343382,48.159754
道祖神・二十三夜塔，松下地区,137.860065,36.312381
Ethel Lee Tracy Community Park,-96.984741,28.873601
Chinese Community United Methodist Church,-122.270693,37.798877
13th Street Pond Bridge,-75.316147,39.887236
Lekplats Vegagatan,18.288952,57.618565
Commonwealth Bank Columns,149.723907,-34.748393
Infotafel TV Dornholzhausen,8.585328,50.243503
湯田観光案内所前足湯,131.456723,34.16433
Surfs Up,-118.210334,33.790006
富久公園,132.727675,33.823507
Bennet Family Park,-93.500841,44.936167
臨江閣《リンコウカク》,139.062347,36.395819
三坎頂一號步道.涼亭,120.754694,24.256601
Stubby Clock Tower,-117.105417,32.569333
RIC Anchor,-71.464447,41.842662
Tanuki,-72.60322,-38.736428
Stele De La 2eme Guerre Mondiale,2.734871,42.682408
Golven,4.131495,51.183408
Burnt Store Marina Signpost,-82.057969,26.759521
날아가다,126.826367,37.198761
Bixby Park Sign,-118.167325,33.764459
公園通り西集会所,133.529302,33.976673
Reflecting Pond at Penn State Altoona,-78.408825,40.541233
辻ケ花ちびっこ広場,136.906158,35.000832
"Graffiti Przejście Podziemne ""Słoneczne""",21.018062,52.166201
Espiral Roxo,-46.65223,-23.596406
Walk To The Canal....,-0.005185,51.552608
富岡西部町内会掲示板 富岡西7-13,139.624352,35.366696
南部市民プラザのふくろう,136.984947,34.865491
Imagem De Nossa Senhora De Fátima,-8.444242,39.465894
Garland Park Picnic Area 2,-104.920436,39.697026
Metro Ciudad de la Imagen,-3.784075,40.397124
Church Heist-goor,4.723809,51.045485
Der Lebensturm,8.890259,53.105546
東久保町会館,139.606178,35.447997
W W Massie Mausoleum,-84.265546,38.203851
Rudy Kleinert Park,-83.36329,42.363547
Signs of Life,-93.375833,45.107043
Bowdoin Campus Map and Info,-69.960001,43.910119
Bare Pool Information Sign,-2.841152,54.078869
第二寿湯,139.903434,35.687996
오금공원 놀이터,126.907281,37.659403
ふじみんマンホール,139.520429,35.879061
Nya hovås skylten!,11.95322,57.599885
つくし広場,139.464306,35.751678
TAC鶴ヶ谷ウォーターパーク,140.917134,38.289709
Etobicoke creek Trail sign at elgin and main,-79.743448,43.673323
太郎右衛門野第３公園,140.089182,35.726227
小平新田散步,139.476866,35.703609
Maple Leaf Park,-122.347055,48.728559
殿島城址,137.961589,35.805628
崙西福德宮,120.40902,23.769062
Walser Kulturweg 12 - Schul- und Kaplanhaus,10.120951,47.311316
POSYANDU Taman Soka,106.819753,-6.565881
板橋区宮本町掲示板,139.701325,35.763396
左いび谷汲新道,136.574438,35.434028
Kievithof Speeltuin,4.958782,52.523799
蜊河岸,139.771909,35.672896
Unsere Bunte Gemeinde Rosegg,14.017422,46.588785
Presidio park,-106.7165,35.12996
空港ピアノのラッキー,130.715859,31.801521
Chinese Dragons,-97.768127,30.190442
Ellena Park,-117.550617,34.12325
Hope Heights Neighborhood Mural,-122.420658,47.199127
富士ヶ峰神社,136.915673,34.716415
Richard and Lois Dow Memorial Column,-93.150514,44.981604
Two Willows,-0.207746,51.802126
Washington Park Botanical Garden,-89.684199,39.790334
Guardians Of Stone,-118.055515,34.055327
Pride Seat,151.157382,-33.885784
Gibsons Landing Starfish Art Box,-123.513046,49.406747
Den Gefallenen Zum Gedenken,9.477388,52.162881
Governor Drive Post Office,-117.214569,32.851139
Waverly Fountain,-80.767266,35.051165
県営　片吹井堰,134.561585,34.834225
市制記念公園隣緑地,140.005436,35.783759
Infotafel Klosterruine Eldena,13.451068,54.089349
のぞみ町福祉会館,141.501661,42.617626
The Well,-69.730849,44.776326
Mine Cart,-104.785185,39.644046
芝地区旧町名由来板,139.74813,35.650777
Xochipilli el Dios de las flores,-99.00716,19.394923
仏像,140.036184,37.055482
Mary Statue,-76.547571,39.080913
Mad Love,-76.309322,40.1576
三石小学校跡の石碑,134.052898,34.314113
보호수-왕버들나무,128.594283,35.925543
Vinden Susar I Skogen,17.910135,59.205479
Invasion! Star Spangled Banner National Historic Trail,-76.638493,38.286411
Bath Playground,-73.992893,40.595379
新竹喜來登大飯店雕飾,121.028175,24.820191
Mosholu Pelham Park Sign,-73.846415,40.858152
Iglesia Adventista Del Séptimo Día,-90.496097,14.593433
Take a walk on the wild side,15.278732,59.271485
Crossed Chilis,-121.414826,38.595748
Grove Reformed Church,-74.024747,40.781686
"Den Norske Telefonkiosken ""Riks""",14.400621,67.285435
Busto de Giordano Bruno,-70.403342,-23.664739
Garden Mural,103.797954,1.27915
Tools of the Trade,-1.475292,53.390935
服部栄養専門学校,139.703549,35.68494
市の鳥 ひばり,139.465236,35.694233
Garden of Angels,-78.413682,40.454358
静岡中島郵便局,138.39638,34.942468
耕地整理記念の碑,130.57795,33.80835
法真寺,132.179101,34.164972
Eklunden,13.246555,55.709601
Anna's Hummingbird,-117.168561,32.749212
Courtyard Fountain At Anaheim Gardens Hotel,-117.921393,33.819179
Posąg tygrysa,22.859343,52.426238
1870s Grasshopper Invasion,-96.753127,43.532976
Cartel Paseo de la Ria 3,-6.954865,37.240656
St Denys Post Office,-1.381359,50.924492
刑部島老人憩の家,137.827856,34.704061
Mural Rostro,-70.746253,-28.582712
皇子塚古墳,139.04145,36.259472
燈籠,139.870477,35.661585
Rock Fountain,-79.653072,34.194863
Praça publica,-45.861794,-22.243304
Glass Cube,139.716283,35.802082
花蓮縣議會神奇招牌,121.62198,23.993844
New Apostolic Church,18.459486,-34.063587
背伸ばしベンチ,135.635085,34.828994
時計塔 鹿島坂下,137.807337,34.851093
Town Center Fountain,-84.064323,34.056151
경주 중앙 교회,129.16437,35.835569
雉子と松,140.642669,35.96041
八坂神社,139.486834,36.218922
Giant Spectacles,-97.726351,32.457962
天門橋横噴水,137.211936,36.709068
灯籠,136.953489,35.230076
オブジェ 希望の塔,135.620156,34.716712
Boris Borzum Tin Man Statue,-117.453099,47.663341
Église De Haute-Epine,2.012052,49.583305
Pine Grove North Chickee Hut,-80.374878,25.688931
取手郵便局アートギャラリー,140.051511,35.908234
早稲の香やわけ入る右は有磯海,137.400615,36.770596
藤井寺駅前郵便局,135.593182,34.570881
Cedar Bluff Blockade,-81.760259,37.085742
Trainstation Schalunen,7.524229,47.110137
そば屋  巴屋,139.760072,35.725065
白壁の町並み周辺案内図,132.106696,33.969864
"Rijksmonument ""Nederlandsch Sportpark""",4.337821,52.086369
小栗十五代城主小栗判官平助重公の顕彰由来板,140.038803,36.328219
Cibolo Canyons Playground,-98.422986,29.661281
Lilla lilleparken,15.215546,59.316239
Komoda Store 1916,-156.310554,20.854137
市営苅田住宅1号館 東屋,135.512661,34.595616
대지의꿈,126.717376,37.464355
BRM team member memorial bench,-0.37244,52.774656
Triceratops,-76.401585,39.400369
西区社区宣传栏,116.317583,40.067675
Hojdačky Beckovská,18.028676,48.879887
Warrior Angel Sculpture,-74.029126,40.898514
Robuts Salon,-99.159977,19.322801
城ヶ丘第一公園,132.509289,34.463953
Harmony with Wildlife,-149.823743,61.177389
Seghill in bloom post,-1.54823,55.063571
おうちくん(厚木住宅公園のオブジェ),139.358965,35.456503
Scripps Ranch Walking Trail (Kingspine Entrance),-117.071643,32.908713
Brea of Old,-117.898905,33.931884
Schmid-Denkmal,10.319552,49.069085
Parroquia San Eugenio,-3.728451,40.308745
Insect Rockers,-96.530607,32.94902
Three Otters Statue,-122.751186,48.116102
동양월드문,126.752139,37.726824
昇陽立都,121.471682,25.02965
The Snyder Park Memorial,-76.240974,40.219831
シャッターアート,139.464993,35.45092
Oldcastle Nature Trail at the Marcus Autism Center East Entrance,-84.33497,33.809826
DBKL WAU STRUCTURE,101.695812,3.145272
掛川駅南公園のブランコ,138.016032,34.765628
한신3차 초록지붕 어린이놀이터,127.954067,37.330791
Desert Sand Utility Box,-117.135686,32.907432
羽衣西公園,139.424285,35.693691
경안운수 벽화,126.904669,37.562372
Orchard Apples Electrical Box,-119.465684,49.89174
Harley-Davidson York Vehicle Operations,-76.712867,39.985259
GB’S CAFE,133.921277,34.677751
矢ケ崎集会室,139.546277,35.687785
お丸山公園の歌碑,140.023184,36.719161
Vilde veje Tidselbåndflue,9.695383,55.792919
Fresh Mural,-2.601136,51.460304
表町商店街のステンドグラス,133.929922,34.664964
Tic-Tac-Toe Giant Playset,-95.495529,30.341067
HCA Gozebo,-76.397003,37.055047
Stromkasten Kitaprojekt,13.371428,52.57149
公園の恐竜,135.782872,33.483179
미세먼지차단숲,126.724998,37.386268
お地蔵さん @小野,136.009796,35.026643
御影柳公園,135.258173,34.714759
Little Toy Library,-122.472043,37.735081
Radio Control Off-road Track,152.937103,-27.634779
Adventure Scapes,139.742716,35.635144
ふるさとマップ 湘南大庭,139.446414,35.365046
Union Ridge Park,-105.1447,39.722687
Vision For Downtown: Building On The Past Mural,-79.14891,40.623061
Boundary Stone of llantrisant,-3.359346,51.542961
New Salem,-118.132195,34.165924
City Of London Spring Park,-0.016875,51.368087
曲線,121.09792,24.722732
雨坪公民館,139.090293,35.324798
Mの時計台,140.06088,35.618537
Randolph Park Plaque,-80.699233,37.088672
Ridgeglen Place Community Pool,-81.280415,41.680527
Welcome to Valley View Park,-121.371308,36.824205
Saint Alexander Catholic Church,-91.725527,38.287264
Heritage Oaks 1 1/4 Mile/ 1/4 Mile,-97.683121,31.044088
